segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_path,review_status,transcription,final_selection
REC051_SEG0159,REC051,SPK003,test,vad_v1,1556.248,1560.456,4.208,data/processed/segments/REC051/REC051_SEG0159.wav,included,,no
REC051_SEG0160,REC051,SPK003,test,vad_v1,1560.472,1573.152,12.68,data/processed/segments/REC051/REC051_SEG0160.wav,included,,no
REC051_SEG0161,REC051,SPK003,test,vad_v1,1573.152,1578.728,5.576,data/processed/segments/REC051/REC051_SEG0161.wav,included,,no
REC051_SEG0162,REC051,SPK003,test,vad_v1,1579.16,1593.968,14.808,data/processed/segments/REC051/REC051_SEG0162.wav,included,,no
REC051_SEG0163,REC051,SPK003,test,vad_v1,1593.968,1607.888,13.92,data/processed/segments/REC051/REC051_SEG0163.wav,included,,no
REC051_SEG0164,REC051,SPK003,test,vad_v1,1607.888,1621.704,13.816,data/processed/segments/REC051/REC051_SEG0164.wav,included,,no
REC051_SEG0165,REC051,SPK003,test,vad_v1,1621.752,1634.992,13.24,data/processed/segments/REC051/REC051_SEG0165.wav,included,,no
REC051_SEG0166,REC051,SPK003,test,vad_v1,1634.992,1646.088,11.096,data/processed/segments/REC051/REC051_SEG0166.wav,included,,no
REC051_SEG0167,REC051,SPK003,test,vad_v1,1646.328,1650.672,4.344,data/processed/segments/REC051/REC051_SEG0167.wav,included,,no
REC051_SEG0168,REC051,SPK003,test,vad_v1,1650.672,1665.456,14.784,data/processed/segments/REC051/REC051_SEG0168.wav,included,,no
REC051_SEG0169,REC051,SPK003,test,vad_v1,1665.456,1668.072,2.616,data/processed/segments/REC051/REC051_SEG0169.wav,included,,no
REC051_SEG0170,REC051,SPK003,test,vad_v1,1668.088,1680.336,12.248,data/processed/segments/REC051/REC051_SEG0170.wav,included,,no
REC051_SEG0171,REC051,SPK003,test,vad_v1,1680.336,1685.216,4.88,data/processed/segments/REC051/REC051_SEG0171.wav,included,,no
REC051_SEG0172,REC051,SPK003,test,vad_v1,1685.216,1696.808,11.592,data/processed/segments/REC051/REC051_SEG0172.wav,included,,no
REC051_SEG0173,REC051,SPK003,test,vad_v1,1696.824,1700.992,4.168,data/processed/segments/REC051/REC051_SEG0173.wav,included,,no
REC051_SEG0174,REC051,SPK003,test,vad_v1,1700.992,1715.76,14.768,data/processed/segments/REC051/REC051_SEG0174.wav,included,,no
REC051_SEG0175,REC051,SPK003,test,vad_v1,1715.76,1724.872,9.112,data/processed/segments/REC051/REC051_SEG0175.wav,included,,no
REC051_SEG0176,REC051,SPK003,test,vad_v1,1725.048,1734.96,9.912,data/processed/segments/REC051/REC051_SEG0176.wav,included,,no
REC051_SEG0177,REC051,SPK003,test,vad_v1,1734.96,1741.608,6.648,data/processed/segments/REC051/REC051_SEG0177.wav,included,,no
REC051_SEG0178,REC051,SPK003,test,vad_v1,1741.816,1750.12,8.304,data/processed/segments/REC051/REC051_SEG0178.wav,included,,no
REC051_SEG0179,REC051,SPK003,test,vad_v1,1750.328,1759.36,9.032,data/processed/segments/REC051/REC051_SEG0179.wav,included,,no
REC051_SEG0180,REC051,SPK003,test,vad_v1,1759.36,1765.248,5.888,data/processed/segments/REC051/REC051_SEG0180.wav,included,,no
REC051_SEG0181,REC051,SPK003,test,vad_v1,1765.248,1778.632,13.384,data/processed/segments/REC051/REC051_SEG0181.wav,included,,no
REC051_SEG0182,REC051,SPK003,test,vad_v1,1778.648,1780.432,1.784,data/processed/segments/REC051/REC051_SEG0182.wav,included,,no
REC051_SEG0183,REC051,SPK003,test,vad_v1,1780.432,1795.152,14.72,data/processed/segments/REC051/REC051_SEG0183.wav,included,,no
REC051_SEG0184,REC051,SPK003,test,vad_v1,1795.152,1797.192,2.04,data/processed/segments/REC051/REC051_SEG0184.wav,included,,no
REC051_SEG0185,REC051,SPK003,test,vad_v1,1797.56,1812.368,14.808,data/processed/segments/REC051/REC051_SEG0185.wav,included,,no
REC051_SEG0186,REC051,SPK003,test,vad_v1,1812.368,1821.424,9.056,data/processed/segments/REC051/REC051_SEG0186.wav,included,,no
REC051_SEG0187,REC051,SPK003,test,vad_v1,1821.424,1835.104,13.68,data/processed/segments/REC051/REC051_SEG0187.wav,included,,no
REC051_SEG0188,REC051,SPK003,test,vad_v1,1835.104,1842.896,7.792,data/processed/segments/REC051/REC051_SEG0188.wav,included,,no
REC051_SEG0189,REC051,SPK003,test,vad_v1,1842.896,1857.584,14.688,data/processed/segments/REC051/REC051_SEG0189.wav,included,,no
REC051_SEG0190,REC051,SPK003,test,vad_v1,1857.584,1871.979,14.395,data/processed/segments/REC051/REC051_SEG0190.wav,included,,no
REC052_SEG0001,REC052,SPK003,test,vad_v1,0.0,13.632,13.632,data/processed/segments/REC052/REC052_SEG0001.wav,included,,no
REC052_SEG0002,REC052,SPK003,test,vad_v1,13.632,28.4,14.768,data/processed/segments/REC052/REC052_SEG0002.wav,included,,no
REC052_SEG0003,REC052,SPK003,test,vad_v1,28.4,34.696,6.296,data/processed/segments/REC052/REC052_SEG0003.wav,included,,no
REC052_SEG0004,REC052,SPK003,test,vad_v1,34.968,48.968,14.0,data/processed/segments/REC052/REC052_SEG0004.wav,included,,no
REC052_SEG0005,REC052,SPK003,test,vad_v1,49.048,50.352,1.304,data/processed/segments/REC052/REC052_SEG0005.wav,included,,no
REC052_SEG0006,REC052,SPK003,test,vad_v1,50.352,65.072,14.72,data/processed/segments/REC052/REC052_SEG0006.wav,included,,no
REC052_SEG0007,REC052,SPK003,test,vad_v1,65.072,78.088,13.016,data/processed/segments/REC052/REC052_SEG0007.wav,included,,no
REC052_SEG0008,REC052,SPK003,test,vad_v1,78.104,85.384,7.28,data/processed/segments/REC052/REC052_SEG0008.wav,included,,no
REC052_SEG0009,REC052,SPK003,test,vad_v1,85.464,94.352,8.888,data/processed/segments/REC052/REC052_SEG0009.wav,included,,no
REC052_SEG0010,REC052,SPK003,test,vad_v1,94.352,101.68,7.328,data/processed/segments/REC052/REC052_SEG0010.wav,included,,no
REC052_SEG0011,REC052,SPK003,test,vad_v1,101.68,109.376,7.696,data/processed/segments/REC052/REC052_SEG0011.wav,included,,no
REC052_SEG0012,REC052,SPK003,test,vad_v1,109.376,116.56,7.184,data/processed/segments/REC052/REC052_SEG0012.wav,included,,no
REC052_SEG0013,REC052,SPK003,test,vad_v1,116.56,124.256,7.696,data/processed/segments/REC052/REC052_SEG0013.wav,included,,no
REC052_SEG0014,REC052,SPK003,test,vad_v1,124.256,135.232,10.976,data/processed/segments/REC052/REC052_SEG0014.wav,included,,no
REC052_SEG0015,REC052,SPK003,test,vad_v1,135.232,148.256,13.024,data/processed/segments/REC052/REC052_SEG0015.wav,included,,no
REC052_SEG0016,REC052,SPK003,test,vad_v1,148.256,160.744,12.488,data/processed/segments/REC052/REC052_SEG0016.wav,included,,no
REC052_SEG0017,REC052,SPK003,test,vad_v1,161.272,163.144,1.872,data/processed/segments/REC052/REC052_SEG0017.wav,included,,no
REC052_SEG0018,REC052,SPK003,test,vad_v1,164.408,170.144,5.736,data/processed/segments/REC052/REC052_SEG0018.wav,included,,no
REC052_SEG0019,REC052,SPK003,test,vad_v1,170.144,183.848,13.704,data/processed/segments/REC052/REC052_SEG0019.wav,included,,no
REC052_SEG0020,REC052,SPK003,test,vad_v1,183.992,189.136,5.144,data/processed/segments/REC052/REC052_SEG0020.wav,included,,no
REC052_SEG0021,REC052,SPK003,test,vad_v1,189.136,199.464,10.328,data/processed/segments/REC052/REC052_SEG0021.wav,included,,no
REC052_SEG0022,REC052,SPK003,test,vad_v1,199.736,213.128,13.392,data/processed/segments/REC052/REC052_SEG0022.wav,included,,no
REC052_SEG0023,REC052,SPK003,test,vad_v1,213.688,226.504,12.816,data/processed/segments/REC052/REC052_SEG0023.wav,included,,no
REC052_SEG0024,REC052,SPK003,test,vad_v1,226.52,235.752,9.232,data/processed/segments/REC052/REC052_SEG0024.wav,included,,no
REC052_SEG0025,REC052,SPK003,test,vad_v1,236.408,241.192,4.784,data/processed/segments/REC052/REC052_SEG0025.wav,included,,no
REC052_SEG0026,REC052,SPK003,test,vad_v1,241.496,256.0,14.504,data/processed/segments/REC052/REC052_SEG0026.wav,included,,no
REC052_SEG0027,REC052,SPK003,test,vad_v1,256.0,269.952,13.952,data/processed/segments/REC052/REC052_SEG0027.wav,included,,no
REC052_SEG0028,REC052,SPK003,test,vad_v1,269.952,278.064,8.112,data/processed/segments/REC052/REC052_SEG0028.wav,included,,no
REC052_SEG0029,REC052,SPK003,test,vad_v1,278.064,290.056,11.992,data/processed/segments/REC052/REC052_SEG0029.wav,included,,no
REC052_SEG0030,REC052,SPK003,test,vad_v1,290.2,295.016,4.816,data/processed/segments/REC052/REC052_SEG0030.wav,included,,no
REC052_SEG0031,REC052,SPK003,test,vad_v1,295.544,309.672,14.128,data/processed/segments/REC052/REC052_SEG0031.wav,included,,no
REC052_SEG0032,REC052,SPK003,test,vad_v1,309.976,323.752,13.776,data/processed/segments/REC052/REC052_SEG0032.wav,included,,no
REC052_SEG0033,REC052,SPK003,test,vad_v1,324.248,338.112,13.864,data/processed/segments/REC052/REC052_SEG0033.wav,included,,no
REC052_SEG0034,REC052,SPK003,test,vad_v1,338.112,344.776,6.664,data/processed/segments/REC052/REC052_SEG0034.wav,included,,no
REC052_SEG0035,REC052,SPK003,test,vad_v1,344.856,356.24,11.384,data/processed/segments/REC052/REC052_SEG0035.wav,included,,no
REC052_SEG0036,REC052,SPK003,test,vad_v1,356.24,362.536,6.296,data/processed/segments/REC052/REC052_SEG0036.wav,included,,no
REC052_SEG0037,REC052,SPK003,test,vad_v1,362.68,371.072,8.392,data/processed/segments/REC052/REC052_SEG0037.wav,included,,no
REC052_SEG0038,REC052,SPK003,test,vad_v1,371.072,378.208,7.136,data/processed/segments/REC052/REC052_SEG0038.wav,included,,no
REC052_SEG0039,REC052,SPK003,test,vad_v1,378.208,391.624,13.416,data/processed/segments/REC052/REC052_SEG0039.wav,included,,no
REC052_SEG0040,REC052,SPK003,test,vad_v1,391.8,398.568,6.768,data/processed/segments/REC052/REC052_SEG0040.wav,included,,no
REC052_SEG0041,REC052,SPK003,test,vad_v1,398.808,413.616,14.808,data/processed/segments/REC052/REC052_SEG0041.wav,included,,no
REC052_SEG0042,REC052,SPK003,test,vad_v1,413.616,418.568,4.952,data/processed/segments/REC052/REC052_SEG0042.wav,included,,no
REC052_SEG0043,REC052,SPK003,test,vad_v1,418.808,433.536,14.728,data/processed/segments/REC052/REC052_SEG0043.wav,included,,no
REC052_SEG0044,REC052,SPK003,test,vad_v1,433.536,436.968,3.432,data/processed/segments/REC052/REC052_SEG0044.wav,included,,no
REC052_SEG0045,REC052,SPK003,test,vad_v1,436.984,451.792,14.808,data/processed/segments/REC052/REC052_SEG0045.wav,included,,no
REC052_SEG0046,REC052,SPK003,test,vad_v1,451.792,461.136,9.344,data/processed/segments/REC052/REC052_SEG0046.wav,included,,no
REC052_SEG0047,REC052,SPK003,test,vad_v1,461.136,473.96,12.824,data/processed/segments/REC052/REC052_SEG0047.wav,included,,no
REC052_SEG0048,REC052,SPK003,test,vad_v1,474.008,482.16,8.152,data/processed/segments/REC052/REC052_SEG0048.wav,included,,no
REC052_SEG0049,REC052,SPK003,test,vad_v1,482.16,491.856,9.696,data/processed/segments/REC052/REC052_SEG0049.wav,included,,no
REC052_SEG0050,REC052,SPK003,test,vad_v1,491.856,500.544,8.688,data/processed/segments/REC052/REC052_SEG0050.wav,included,,no
REC052_SEG0051,REC052,SPK003,test,vad_v1,500.544,512.784,12.24,data/processed/segments/REC052/REC052_SEG0051.wav,included,,no
REC052_SEG0052,REC052,SPK003,test,vad_v1,512.784,518.48,5.696,data/processed/segments/REC052/REC052_SEG0052.wav,included,,no
REC052_SEG0053,REC052,SPK003,test,vad_v1,518.48,530.848,12.368,data/processed/segments/REC052/REC052_SEG0053.wav,included,,no
REC052_SEG0054,REC052,SPK003,test,vad_v1,530.848,544.36,13.512,data/processed/segments/REC052/REC052_SEG0054.wav,included,,no
REC052_SEG0055,REC052,SPK003,test,vad_v1,544.792,545.768,0.976,data/processed/segments/REC052/REC052_SEG0055.wav,rejected,,no
REC052_SEG0056,REC052,SPK003,test,vad_v1,546.584,557.48,10.896,data/processed/segments/REC052/REC052_SEG0056.wav,included,,no
REC052_SEG0057,REC052,SPK003,test,vad_v1,557.688,565.896,8.208,data/processed/segments/REC052/REC052_SEG0057.wav,included,,no
REC052_SEG0058,REC052,SPK003,test,vad_v1,566.168,579.936,13.768,data/processed/segments/REC052/REC052_SEG0058.wav,included,,no
REC052_SEG0059,REC052,SPK003,test,vad_v1,579.936,586.152,6.216,data/processed/segments/REC052/REC052_SEG0059.wav,included,,no
REC052_SEG0060,REC052,SPK003,test,vad_v1,586.232,601.04,14.808,data/processed/segments/REC052/REC052_SEG0060.wav,included,,no
REC052_SEG0061,REC052,SPK003,test,vad_v1,601.04,603.08,2.04,data/processed/segments/REC052/REC052_SEG0061.wav,included,,no
REC052_SEG0062,REC052,SPK003,test,vad_v1,603.16,618.064,14.904,data/processed/segments/REC052/REC052_SEG0062.wav,included,,no
REC052_SEG0063,REC052,SPK003,test,vad_v1,618.064,626.976,8.912,data/processed/segments/REC052/REC052_SEG0063.wav,included,,no
REC052_SEG0064,REC052,SPK003,test,vad_v1,626.976,636.808,9.832,data/processed/segments/REC052/REC052_SEG0064.wav,included,,no
REC052_SEG0065,REC052,SPK003,test,vad_v1,637.24,652.096,14.856,data/processed/segments/REC052/REC052_SEG0065.wav,included,,no
REC052_SEG0066,REC052,SPK003,test,vad_v1,652.096,661.968,9.872,data/processed/segments/REC052/REC052_SEG0066.wav,included,,no
REC052_SEG0067,REC052,SPK003,test,vad_v1,661.968,672.584,10.616,data/processed/segments/REC052/REC052_SEG0067.wav,included,,no
REC052_SEG0068,REC052,SPK003,test,vad_v1,672.728,679.72,6.992,data/processed/segments/REC052/REC052_SEG0068.wav,included,,no
REC052_SEG0069,REC052,SPK003,test,vad_v1,680.248,688.488,8.24,data/processed/segments/REC052/REC052_SEG0069.wav,included,,no
REC052_SEG0070,REC052,SPK003,test,vad_v1,688.728,696.84,8.112,data/processed/segments/REC052/REC052_SEG0070.wav,included,,no
REC052_SEG0071,REC052,SPK003,test,vad_v1,696.92,711.728,14.808,data/processed/segments/REC052/REC052_SEG0071.wav,included,,no
REC052_SEG0072,REC052,SPK003,test,vad_v1,711.728,715.752,4.024,data/processed/segments/REC052/REC052_SEG0072.wav,included,,no
REC052_SEG0073,REC052,SPK003,test,vad_v1,715.832,726.912,11.08,data/processed/segments/REC052/REC052_SEG0073.wav,included,,no
REC052_SEG0074,REC052,SPK003,test,vad_v1,726.912,736.904,9.992,data/processed/segments/REC052/REC052_SEG0074.wav,included,,no
REC052_SEG0075,REC052,SPK003,test,vad_v1,737.624,740.168,2.544,data/processed/segments/REC052/REC052_SEG0075.wav,included,,no
REC052_SEG0076,REC052,SPK003,test,vad_v1,740.184,754.992,14.808,data/processed/segments/REC052/REC052_SEG0076.wav,included,,no
REC052_SEG0077,REC052,SPK003,test,vad_v1,754.992,758.248,3.256,data/processed/segments/REC052/REC052_SEG0077.wav,included,,no
REC052_SEG0078,REC052,SPK003,test,vad_v1,758.328,773.136,14.808,data/processed/segments/REC052/REC052_SEG0078.wav,included,,no
REC052_SEG0079,REC052,SPK003,test,vad_v1,773.136,784.032,10.896,data/processed/segments/REC052/REC052_SEG0079.wav,included,,no
REC052_SEG0080,REC052,SPK003,test,vad_v1,784.032,792.584,8.552,data/processed/segments/REC052/REC052_SEG0080.wav,included,,no
REC052_SEG0081,REC052,SPK003,test,vad_v1,792.76,805.712,12.952,data/processed/segments/REC052/REC052_SEG0081.wav,included,,no
REC052_SEG0082,REC052,SPK003,test,vad_v1,805.712,818.632,12.92,data/processed/segments/REC052/REC052_SEG0082.wav,included,,no
REC052_SEG0083,REC052,SPK003,test,vad_v1,819.096,822.28,3.184,data/processed/segments/REC052/REC052_SEG0083.wav,included,,no
REC052_SEG0084,REC052,SPK003,test,vad_v1,822.456,834.976,12.52,data/processed/segments/REC052/REC052_SEG0084.wav,included,,no
REC052_SEG0085,REC052,SPK003,test,vad_v1,834.976,848.928,13.952,data/processed/segments/REC052/REC052_SEG0085.wav,included,,no
REC052_SEG0086,REC052,SPK003,test,vad_v1,848.928,855.56,6.632,data/processed/segments/REC052/REC052_SEG0086.wav,included,,no
REC052_SEG0087,REC052,SPK003,test,vad_v1,855.704,866.8,11.096,data/processed/segments/REC052/REC052_SEG0087.wav,included,,no
REC052_SEG0088,REC052,SPK003,test,vad_v1,866.8,871.408,4.608,data/processed/segments/REC052/REC052_SEG0088.wav,included,,no
REC052_SEG0089,REC052,SPK003,test,vad_v1,871.408,885.168,13.76,data/processed/segments/REC052/REC052_SEG0089.wav,included,,no
REC052_SEG0090,REC052,SPK003,test,vad_v1,885.168,888.512,3.344,data/processed/segments/REC052/REC052_SEG0090.wav,included,,no
REC052_SEG0091,REC052,SPK003,test,vad_v1,888.512,903.184,14.672,data/processed/segments/REC052/REC052_SEG0091.wav,included,,no
REC052_SEG0092,REC052,SPK003,test,vad_v1,903.184,906.88,3.696,data/processed/segments/REC052/REC052_SEG0092.wav,included,,no
REC052_SEG0093,REC052,SPK003,test,vad_v1,906.88,918.752,11.872,data/processed/segments/REC052/REC052_SEG0093.wav,included,,no
REC052_SEG0094,REC052,SPK003,test,vad_v1,918.752,929.128,10.376,data/processed/segments/REC052/REC052_SEG0094.wav,included,,no
REC052_SEG0095,REC052,SPK003,test,vad_v1,929.208,941.904,12.696,data/processed/segments/REC052/REC052_SEG0095.wav,included,,no
REC052_SEG0096,REC052,SPK003,test,vad_v1,941.904,946.528,4.624,data/processed/segments/REC052/REC052_SEG0096.wav,included,,no
REC052_SEG0097,REC052,SPK003,test,vad_v1,946.528,957.664,11.136,data/processed/segments/REC052/REC052_SEG0097.wav,included,,no
REC052_SEG0098,REC052,SPK003,test,vad_v1,957.664,961.312,3.648,data/processed/segments/REC052/REC052_SEG0098.wav,included,,no
REC052_SEG0099,REC052,SPK003,test,vad_v1,961.312,975.712,14.4,data/processed/segments/REC052/REC052_SEG0099.wav,included,,no
REC052_SEG0100,REC052,SPK003,test,vad_v1,975.712,980.688,4.976,data/processed/segments/REC052/REC052_SEG0100.wav,included,,no
REC052_SEG0101,REC052,SPK003,test,vad_v1,980.688,992.256,11.568,data/processed/segments/REC052/REC052_SEG0101.wav,included,,no
REC052_SEG0102,REC052,SPK003,test,vad_v1,992.256,1000.64,8.384,data/processed/segments/REC052/REC052_SEG0102.wav,included,,no
REC052_SEG0103,REC052,SPK003,test,vad_v1,1000.64,1007.904,7.264,data/processed/segments/REC052/REC052_SEG0103.wav,included,,no
REC052_SEG0104,REC052,SPK003,test,vad_v1,1007.904,1017.84,9.936,data/processed/segments/REC052/REC052_SEG0104.wav,included,,no
REC052_SEG0105,REC052,SPK003,test,vad_v1,1017.84,1032.56,14.72,data/processed/segments/REC052/REC052_SEG0105.wav,included,,no
REC052_SEG0106,REC052,SPK003,test,vad_v1,1032.56,1040.904,8.344,data/processed/segments/REC052/REC052_SEG0106.wav,included,,no
REC052_SEG0107,REC052,SPK003,test,vad_v1,1041.144,1052.96,11.816,data/processed/segments/REC052/REC052_SEG0107.wav,included,,no
REC052_SEG0108,REC052,SPK003,test,vad_v1,1052.96,1058.504,5.544,data/processed/segments/REC052/REC052_SEG0108.wav,included,,no
REC052_SEG0109,REC052,SPK003,test,vad_v1,1058.584,1072.296,13.712,data/processed/segments/REC052/REC052_SEG0109.wav,included,,no
REC052_SEG0110,REC052,SPK003,test,vad_v1,1072.376,1084.744,12.368,data/processed/segments/REC052/REC052_SEG0110.wav,included,,no
REC052_SEG0111,REC052,SPK003,test,vad_v1,1085.08,1098.888,13.808,data/processed/segments/REC052/REC052_SEG0111.wav,included,,no
REC052_SEG0112,REC052,SPK003,test,vad_v1,1099.096,1110.608,11.512,data/processed/segments/REC052/REC052_SEG0112.wav,included,,no
REC052_SEG0113,REC052,SPK003,test,vad_v1,1110.608,1123.176,12.568,data/processed/segments/REC052/REC052_SEG0113.wav,included,,no
REC052_SEG0114,REC052,SPK003,test,vad_v1,1123.544,1131.92,8.376,data/processed/segments/REC052/REC052_SEG0114.wav,included,,no
REC052_SEG0115,REC052,SPK003,test,vad_v1,1131.92,1143.296,11.376,data/processed/segments/REC052/REC052_SEG0115.wav,included,,no
REC052_SEG0116,REC052,SPK003,test,vad_v1,1143.296,1149.232,5.936,data/processed/segments/REC052/REC052_SEG0116.wav,included,,no
REC052_SEG0117,REC052,SPK003,test,vad_v1,1149.232,1163.984,14.752,data/processed/segments/REC052/REC052_SEG0117.wav,included,,no
REC052_SEG0118,REC052,SPK003,test,vad_v1,1163.984,1174.8,10.816,data/processed/segments/REC052/REC052_SEG0118.wav,included,,no
REC052_SEG0119,REC052,SPK003,test,vad_v1,1174.8,1180.496,5.696,data/processed/segments/REC052/REC052_SEG0119.wav,included,,no
REC052_SEG0120,REC052,SPK003,test,vad_v1,1180.496,1195.216,14.72,data/processed/segments/REC052/REC052_SEG0120.wav,included,,no
REC052_SEG0121,REC052,SPK003,test,vad_v1,1195.216,1209.84,14.624,data/processed/segments/REC052/REC052_SEG0121.wav,included,,no
REC052_SEG0122,REC052,SPK003,test,vad_v1,1209.84,1221.224,11.384,data/processed/segments/REC052/REC052_SEG0122.wav,included,,no
REC052_SEG0123,REC052,SPK003,test,vad_v1,1221.528,1231.104,9.576,data/processed/segments/REC052/REC052_SEG0123.wav,included,,no
REC052_SEG0124,REC052,SPK003,test,vad_v1,1231.104,1239.888,8.784,data/processed/segments/REC052/REC052_SEG0124.wav,included,,no
