segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_paṭ,review_status,transcription,final_selection,mms_draft_raw,mms_draft_normalized,final_transcription,manual_review,transcription_notes
REC035_SEG0124,REC035,SPK002,train,vad_v1,973.176,981.32,8.144,data/processed/segments/REC035/REC035_SEG0124.wav,included,,no,"miji ntəɛqab dda nnuqta ṭaməzgarut, niɣ ṭənəqqid ṭaməzarut, lluɣa, ḍ ijjən uɣarrabu, ytrunspurta.",miji nteɛqab dda nnuqta ṭamezgarut niɣ ṭeneqqid ṭamezarut lluɣa ḍ ijjen uɣarrabu ytrunspurta,,pending,
REC035_SEG0125,REC035,SPK002,train,vad_v1,981.72,990.792,9.072,data/processed/segments/REC035/REC035_SEG0125.wav,included,,no,"lafkar, ixarrisəm, ziy lpwa a, ɣar pwambi, zi ijj umkan ɣaum kan ddən, ixəssanṭalla mlaya əḥgɣa rabuya.",lafkar ixarrisem ziy lpwa a ɣar pwambi zi ijj umkan ɣaum kan dden ixessanṭalla mlaya eḥgɣa rabuya,,pending,
REC035_SEG0126,REC035,SPK002,train,vad_v1,991.832,993.544,1.712,data/processed/segments/REC035/REC035_SEG0126.wav,included,,no,asən ɛəḍrim qdafan.,asen ɛeḍrim qdafan,,pending,
REC035_SEG0127,REC035,SPK002,train,vad_v1,994.392,1001.576,7.184,data/processed/segments/REC035/REC035_SEG0127.wav,included,,no,"nəsn ɛḍr lmuṭur, famaḍ, ərṭənd šiši ami yəggawa, ixəssad nəšni niɣa ṭissugan.",nesn ɛḍr lmuṭur famaḍ erṭend cici ami yeggawa ixessad necni niɣa ṭissugan,,pending,
REC035_SEG0128,REC035,SPK002,train,vad_v1,1002.264,1011.56,9.296,data/processed/segments/REC035/REC035_SEG0128.wav,included,,no,"dnəš niniɣa ṭi uryunṭan, məra usən giš yamia, təgṭəɣ a nəppaḍər irəssənnəɣ ḍəɣya, imkən g iɛəšər snin xməsṭaša sna išn insna.",dnec niniɣa ṭi uryunṭan mera usen gic yamia tegṭeɣ a neppaḍer iressenneɣ ḍeɣya imken g iɛecer snin xmesṭaca sna icn insna,,pending,
REC035_SEG0129,REC035,SPK002,train,vad_v1,1012.472,1021.896,9.424,data/processed/segments/REC035/REC035_SEG0129.wav,included,,no,"ataf ḍussiwi ḥəddssrifiḍ təggḍəɣ tirila kultur nnəɣ niɣ tṭaqafa nnəɣ, adtənəksiyam šəɣr d ijjen.n lfulk lurwaanai.",ataf ḍussiwi ḥeddssrifiḍ teggḍeɣ tirila kultur nneɣ niɣ tṭaqafa nneɣ adteneksiyam ceɣr d ijjen n lfulk lurwaanai,,pending,
REC035_SEG0130,REC035,SPK002,train,vad_v1,1022.392,1034.888,12.496,data/processed/segments/REC035/REC035_SEG0130.wav,included,,no,"dd yəs asəkgwasamma inu add nəṣṣuf xli nəššin ṭiɣ wawin kḍa ɣan šḍaḥ, ṣafi tu ruxənnit ɛawḍa la kultur inəkətta add yas ɛawḍ ši ləmmussənədən,adtid nfəkkər ḍak s ɛawḍ.",dd yes asekgwasamma inu add neṣṣuf xli neccin ṭiɣ wawin kḍa ɣan cḍaḥ ṣafi tu ruxennit ɛawḍa la kultur ineketta add yas ɛawḍ ci lemmusseneden adtid nfekker ḍak s ɛawḍ,,pending,
REC035_SEG0131,REC035,SPK002,train,vad_v1,1035.192,1038.632,3.44,data/processed/segments/REC035/REC035_SEG0131.wav,included,,no,"niɣ ad tiddntfəkkaɣir s lumsiyat wa, ixəssət nəbni.",niɣ ad tiddntfekkaɣir s lumsiyat wa ixesset nebni,,pending,
REC035_SEG0132,REC035,SPK002,train,vad_v1,1040.472,1042.664,2.192,data/processed/segments/REC035/REC035_SEG0132.wav,included,,no,xssuntəɣimišiggumkan mayn djarux.,xssunteɣimiciggumkan mayn djarux,,pending,
REC035_SEG0133,REC035,SPK002,train,vad_v1,1042.968,1057.96,14.992,data/processed/segments/REC035/REC035_SEG0133.wav,included,,no,"amkam djaruɣ dla mliḥ, maɣa minzi nš umi dəffɣəɣ sṭsənin z-ggwami nixəm səninz-ggwami, aḍ sərəmḍəɣ ərssən tmazixṭ, yaru ḍin ḥadd ira ɣa waqira šin nši miya yəwḍan i ytbaɛən manaya.",amkam djaruɣ dla mliḥ maɣa minzi nc umi deffɣeɣ sṭsenin z ggwami nixem seninz ggwami aḍ seremḍeɣ erssen tmazixṭ yaru ḍin ḥadd ira ɣa waqira cin nci miya yewḍan i ytbaɛen manaya,,pending,
REC035_SEG0134,REC035,SPK002,train,vad_v1,1058.232,1060.104,1.872,data/processed/segments/REC035/REC035_SEG0134.wav,included,,no,walakin luxəbḍan tfaqqand yiwdan.,walakin luxebḍan tfaqqand yiwdan,,pending,
REC035_SEG0135,REC035,SPK002,train,vad_v1,1060.888,1067.272,6.384,data/processed/segments/REC035/REC035_SEG0135.wav,included,,no,"bdan raszzun, aḍrəm ḍənaw awarən n lwalidin nsən, rəjduḍ nsən.",bdan raszzun aḍrem ḍenaw awaren n lwalidin nsen rejduḍ nsen,,pending,
REC035_SEG0136,REC035,SPK002,train,vad_v1,1069.816,1078.28,8.464,data/processed/segments/REC035/REC035_SEG0136.wav,included,,no,"d manaya zzuɛ hum iniɣ waha  ṭɣimitta, ṭaməzgarut, wu ssin muxxayffəɣ manaya,walakin n təmha wa d ɣa kiḍwəm.",d manaya zzuɛ hum iniɣ waha ṭɣimitta ṭamezgarut wu ssin muxxayffeɣ manaya walakin n temha wa d ɣa kiḍwem,,pending,
REC035_SEG0137,REC035,SPK002,train,vad_v1,1079.16,1086.792,7.632,data/processed/segments/REC035/REC035_SEG0137.wav,included,,no,"imkən ad tiriṭsən ṭəmmayd tam garu imkən jan rəbɛaḍiṭ d d tiria wər sən əɛjib ši manaya, walakin nəšad skəmmrəɣ.",imken ad tiriṭsen ṭemmayd tam garu imken jan rebɛaḍiṭ d d tiria wer sen eɛjib ci manaya walakin necad skemmreɣ,,pending,
REC035_SEG0138,REC035,SPK002,train,vad_v1,1087.608,1093.192,5.584,data/processed/segments/REC035/REC035_SEG0138.wav,included,,no,akskəmmraɣ nəssiwər x bzzaf n tman lisuji bəzzaf n lmuḍiɛ.,akskemmraɣ nessiwer x bzzaf n tman lisuji bezzaf n lmuḍiɛ,,pending,
REC035_SEG0139,REC035,SPK002,train,vad_v1,1094.104,1098.184,04.08,data/processed/segments/REC035/REC035_SEG0139.wav,included,,no,addənt glikapsul ṭixrazin amṭina ṭiməzyanin.,addent glikapsul ṭixrazin amṭina ṭimezyanin,,pending,
REC035_SEG0140,REC035,SPK002,train,vad_v1,1098.968,1104.264,5.296,data/processed/segments/REC035/REC035_SEG0140.wav,included,,no,"imkən aṣsənṭəm qš umxubriyḍn iḥəssənṭəm qšungiddaṭ, niɣ ṭṭṭsuamni.",imken aṣsenṭem qc umxubriyḍn iḥessenṭem qcungiddaṭ niɣ ṭṭṭsuamni,,pending,
REC035_SEG0141,REC035,SPK002,train,vad_v1,1106.744,1120.36,13.616,data/processed/segments/REC035/REC035_SEG0141.wav,included,,no,"iwa ḍantinaaššum jjəɣ, ay ayṭma, as-uyṭma, ssitim ɣa šum ijjen n tudaṭ taṣəbḥant, ijjen n tudaṭ təhna, ssitimɣarxum, ɛṭəppin samš iḥaja min daxum dənniɣami.",iwa ḍantinaaccum jjeɣ ay ayṭma as uyṭma ssitim ɣa cum ijjen n tudaṭ taṣebḥant ijjen n tudaṭ tehna ssitimɣarxum ɛṭeppin samc iḥaja min daxum denniɣami,,pending,
REC035_SEG0142,REC035,SPK002,train,vad_v1,1121.176,1128.328,7.152,data/processed/segments/REC035/REC035_SEG0142.wav,included,,no,"imkənn aḍaytin imjiliku munṭir ruḥussinu ma ɣa dsibəɣ manaya, walakin mayma s ibəɣ tid imkənnayṭin imjiliku munṭir min ḍwum iḍran.",imkenn aḍaytin imjiliku munṭir ruḥussinu ma ɣa dsibeɣ manaya walakin mayma s ibeɣ tid imkennayṭin imjiliku munṭir min ḍwum iḍran,,pending,
REC035_SEG0143,REC035,SPK002,train,vad_v1,1129.56,1134.421,4.861,data/processed/segments/REC035/REC035_SEG0143.wav,included,,no,"yiɣla ṭ qa ḍiɣ šwum, akiḍ xum aṭgum ayyub, ad xərasənəddən išaɛl.",yiɣla ṭ qa ḍiɣ cwum akiḍ xum aṭgum ayyub ad xerasenedden icaɛl,,pending,
REC036_SEG0001,REC036,SPK002,train,vad_v1,0.312,4.072,3.76,data/processed/segments/REC036/REC036_SEG0001.wav,included,azul ayṭma suyṭma ssitemeɣ atirim mliḥ akiwem umaḍkum ayyub ,no,zzul ayṭmaswəṭmassitimɣa tirim mliḥ akiḍxummaṭwum ayyub.,zzul ayṭmasweṭmassitimɣa tirim mliḥ akiḍxummaṭwum ayyub,,pending,
REC036_SEG0002,REC036,SPK002,train,vad_v1,5.208,14.856,9.648,data/processed/segments/REC036/REC036_SEG0002.wav,included,gi ṭɣimitta amux ḍacum nniɣ a nessiwer x min ḍaneɣ dejjan rejdud nneɣ niɣ lmuwruṭ niɣ min nwaṭ zagsen niɣ min ixessa anwadṭ zagsen,no,"giṭ ɣimitta amukḍašum niɣ a nəssiwər x min ḍanəɣ d jjan ləjdud nnəɣ, niɣ, lmuwruṭ, niɣ min nwarḍ zaksa niɣ min ixəssa nwarḍ zaksn.",giṭ ɣimitta amukḍacum niɣ a nessiwer x min ḍaneɣ d jjan lejdud nneɣ niɣ lmuwruṭ niɣ min nwarḍ zaksa niɣ min ixessa nwarḍ zaksn,,pending,
REC036_SEG0003,REC036,SPK002,train,vad_v1,16.376,19.592,3.216,data/processed/segments/REC036/REC036_SEG0003.wav,included,gi ṭɣimitta a nssiwer gi cinn tmesrayin udjɣent cway,no,kid ɣimitta a nəssiwər gišši n tməsrayin ujɣən šway.,kid ɣimitta a nessiwer gicci n tmesrayin ujɣen cway,,pending,
REC036_SEG0004,REC036,SPK002,train,vad_v1,20.28,32.744,12.464,data/processed/segments/REC036/REC036_SEG0004.wav,included,gi ḍmesrayin igijjan zzaknaɣ yḍu ḍarifi niɣ lmujtamaɛ arifi ira nessen azzuɣ azzakkʷum talbeɣ ict tmesrayṭ mara iɛejbakum tsemma ṭiɣimiṭina iɛejbakum min teg,no,"giḍməsrayin ni yəjjan d zzaknaɣ a yḍu ḍarifi, niɣ lmušd ama ɛarifi ira nəssən zzuɣ azzaɣwum talbɣiš ṭməsrayṭ məra ɛəjba šum təmma ṭiɣimiṭina ɛəjba šummin təg.",giḍmesrayin ni yejjan d zzaknaɣ a yḍu ḍarifi niɣ lmucd ama ɛarifi ira nessen zzuɣ azzaɣwum talbɣic ṭmesrayṭ mera ɛejba cum temma ṭiɣimiṭina ɛejba cummin teg,,pending,
REC036_SEG0005,REC036,SPK002,train,vad_v1,33.176,35.848,2.672,data/processed/segments/REC036/REC036_SEG0005.wav,included,partajamṭent ak yiwdan ḥma adsedjen i min neqqa,no,partajamṭənt ak yiwdan ḥm dsəjən imənqa.,partajamṭent ak yiwdan ḥm dsejen imenqa,,pending,
REC036_SEG0006,REC036,SPK002,train,vad_v1,37.08,38.632,1.552,data/processed/segments/REC036/REC036_SEG0006.wav,included,imken asen xelli ḍ niṭni,no,imkənn asən jbxlintnin.,imkenn asen jbxlintnin,,pending,
REC036_SEG0007,REC036,SPK002,train,vad_v1,40.376,42.664,2.288,data/processed/segments/REC036/REC036_SEG0007.wav,included,u ssitimaɣ akum yeɛjeb xelli ḍ kenniw,no,"əssitimaɣkum yəɛjub, xliṭənniw.",essitimaɣkum yeɛjub xliṭenniw,,pending,
REC036_SEG0008,REC036,SPK002,train,vad_v1,44.696,48.84,4.144,data/processed/segments/REC036/REC036_SEG0008.wav,included,amux ṭesneḍ ṭṭaqafa la kultur,no,"ḥmuxṭəssnəd, tṭaqata la kultur.",ḥmuxṭessned tṭaqata la kultur,,pending,
REC036_SEG0009,REC036,SPK002,train,vad_v1,50.584,56.936,6.352,data/processed/segments/REC036/REC036_SEG0009.wav,included,udji ci ḍ izran waha niɣ d ḍiɣennijan niɣ ḍ reɣḍa ineddar niɣ inras,no,"ə jišiḍizran waha niɣ d ḍiɣəmnijan, niɣ ḍ rəɣḍa ənəddar niɣ inras.",e jiciḍizran waha niɣ d ḍiɣemnijan niɣ ḍ reɣḍa eneddar niɣ inras,,pending,
REC036_SEG0010,REC036,SPK002,train,vad_v1,57.976,62.92,4.944,data/processed/segments/REC036/REC036_SEG0010.wav,included,ṭṭaqafa ḍ mux ytiḍar niɣ mux ytiɛic yijjen wayḍuṭ,no,"saqafa ḍ mux ytiḍar niɣ mmux ytiɛiš, yijjen wayḍuṭ.",saqafa ḍ mux ytiḍar niɣ mmux ytiɛic yijjen wayḍuṭ,,pending,
REC036_SEG0011,REC036,SPK002,train,vad_v1,64.12,68.328,4.208,data/processed/segments/REC036/REC036_SEG0011.wav,included,mux itemɛamal wayḍud nni ag iwḍan jan iwḍan ines ag iwḍan nedden,no,muxitəmɛama wayḍud nni  iwdan jan iwdan inəs gyiwdan nəddən.,muxitemɛama wayḍud nni iwdan jan iwdan ines gyiwdan nedden,,pending,
REC036_SEG0012,REC036,SPK002,train,vad_v1,69.784,75.08,5.296,data/processed/segments/REC036/REC036_SEG0012.wav,included,am ɛawen u wayḍuḍ nni ḍwa umi neqqa lmuruṭ lejtimaɛi tsemma min nwaṭ,no,"am ɛawənu ayduḍ nni, ḍwəmmiqqa lmuruṭ, ləštimaɛitmamin nwaṭ.",am ɛawenu ayduḍ nni ḍwemmiqqa lmuruṭ lectimaɛitmamin nwaṭ,,pending,
REC036_SEG0013,REC036,SPK002,train,vad_v1,75.992,77.512,1.52,data/processed/segments/REC036/REC036_SEG0013.wav,included,zi rejdud neɣ,no,zi rəjdud nu.,zi rejdud nu,,pending,
REC036_SEG0014,REC036,SPK002,train,vad_v1,80.312,84.456,4.144,data/processed/segments/REC036/REC036_SEG0014.wav,included,nhara wiɣakumd ijjen n lka qqanas valensyana,no,nharawi ašumd ijjen n lkarqqanas falənsyana.,nharawi acumd ijjen n lkarqqanas falensyana,,pending,
REC036_SEG0015,REC036,SPK002,train,vad_v1,85.688,93.16,7.472,data/processed/segments/REC036/REC036_SEG0015.wav,included,yenni gesnen valensyana uqqimen ci bezzaf necc sedjeɣ tsemma jeddi ḥenna ḍinaṭ ssawaren x valensyana,no,yənni gəssən balənsyana rəqqim n šibzzafniš sədjəɣtəma jəddiḍ ḥənna ḍyinn ssawarən x balənsyana.,yenni gessen balensyana reqqim n cibzzafnic sedjeɣtema jeddiḍ ḥenna ḍyinn ssawaren x balensyana,,pending,
REC036_SEG0016,REC036,SPK002,train,vad_v1,93.944,100.072,6.128,data/processed/segments/REC036/REC036_SEG0016.wav,included,lkara wanitin aneɣ yawi ɣa rejḍuḍ nneɣ anza mux ira ddan mux ira tiɛicen,no,"lkarawanitin, anəɣ yawi ɣar ləjduḍ nnəɣ, anza muxira ddan, muxira tiɛišən.",lkarawanitin aneɣ yawi ɣar lejduḍ nneɣ anza muxira ddan muxira tiɛicen,,pending,
REC036_SEG0017,REC036,SPK002,train,vad_v1,100.728,104.808,04.08,data/processed/segments/REC036/REC036_SEG0017.wav,included,d min ijjin zzegsen iwḍan nni gibnan arif inessen,no,d min ijjin zzəgsəm iwdann nni gibnin arifi nəssən.,d min ijjin zzegsem iwdann nni gibnin arifi nessen,,pending,
REC036_SEG0018,REC036,SPK002,train,vad_v1,106.328,108.744,2.416,data/processed/segments/REC036/REC036_SEG0018.wav,included,arif nneɣ i ɣaneɣ iɛiz,no,arif nnəɣ i ɣa nɣiɛis.,arif nneɣ i ɣa nɣiɛis,,pending,
REC036_SEG0019,REC036,SPK002,train,vad_v1,110.264,112.968,2.704,data/processed/segments/REC036/REC036_SEG0019.wav,included,arif igi djan nebda ntefqaḍiṭ rux,no,arif  ijan əbdantfəqa ḍi ṭrux.,arif ijan ebdantfeqa ḍi ṭrux,,pending,
REC036_SEG0020,REC036,SPK002,train,vad_v1,115.192,116.648,1.456,data/processed/segments/REC036/REC036_SEG0020.wav,included,akum bḍiɣ s umɛawen,no,ašumbḍiɣ s-umɛawən.,acumbḍiɣ s umɛawen,,pending,
REC036_SEG0021,REC036,SPK002,train,vad_v1,117.816,129.48,11.664,data/processed/segments/REC036/REC036_SEG0021.wav,included,amɛawen igidjan ijjen z g pilan n wayḍu ḍarifi zi rururuf n wessan u min bayn tsemma amɛawenna ad nebḍa s ṭwiza,no,"amɛawən i ijan ijjen z-g pilan, nwayḍu ḍarifi ziru uruf n-wsan, wumin bayn təmmaɣa am ɛawənna, ad d nəbḍas-ṭwiza.",amɛawen i ijan ijjen z g pilan nwayḍu ḍarifi ziru uruf n wsan wumin bayn temmaɣa am ɛawenna ad d nebḍas ṭwiza,,pending,
REC036_SEG0022,REC036,SPK002,train,vad_v1,130.872,140.392,9.52,data/processed/segments/REC036/REC036_SEG0022.wav,included,mizi ṭwija d nettaṭ i gi twessan gi arif amen ekmer axmi yazzu ḥed ad eṣsawar ḍ ṭamurṭ niɣ ad imjar,no,"mizi twijad nəttaṭi ətwəssən n-g yarif amən əkmər, nəxmi yazzuḥədda ad əṣsarwəḍ ṭamurṭ niɣa, ad imjar.",mizi twijad nettaṭi etwessen n g yarif amen ekmer nexmi yazzuḥedda ad eṣsarweḍ ṭamurṭ niɣa ad imjar,,pending,
REC036_SEG0023,REC036,SPK002,train,vad_v1,142.68,144.392,1.712,data/processed/segments/REC036/REC036_SEG0023.wav,included,ṭewiza tfekkayas ṭimesrayen,no,ṭuwiza tfəkkayəs timəsrayən.,ṭuwiza tfekkayes timesrayen,,pending,
REC036_SEG0024,REC036,SPK002,train,vad_v1,145.496,148.04,2.544,data/processed/segments/REC036/REC036_SEG0024.wav,included,tnejmaɛend iwḍan n dca temɛawanen akis,no,tnəjmaɛ nd iwdanəd ša təmɛawalənnakis.,tnejmaɛ nd iwdaned ca temɛawalennakis,,pending,
REC036_SEG0025,REC036,SPK002,train,vad_v1,148.76,153.768,5.008,data/processed/segments/REC036/REC036_SEG0025.wav,included,ḍanitin investment niɣ lestiṭmar n ayṭbab n dcar,no,"ḍaniti linfəstmənt, niɣ ləstiṭmar, nna yṭbamət ša.",ḍaniti linfestment niɣ lestiṭmar nna yṭbamet ca,,pending,
REC036_SEG0026,REC036,SPK002,train,vad_v1,155.224,161.192,5.968,data/processed/segments/REC036/REC036_SEG0026.wav,included,ḍi rweqṭ nsen udjibu d tinɛacin lla ḍ rweqṭ ttiḍi nsen,no,"ḍ lwəqṭ nsən, wjuwəktanɛašim, lla, ḍ rwəqṭ tiḍi nsən.",ḍ lweqṭ nsen wjuwektanɛacim lla ḍ rweqṭ tiḍi nsen,,pending,
REC036_SEG0027,REC036,SPK002,train,vad_v1,163.992,168.936,4.944,data/processed/segments/REC036/REC036_SEG0027.wav,included,ṭwizaṭ ṭemmadjaneɣ ijjen n tmesrayṭ rejḍuḍ nneɣ ujjin ḥedd weḥeḍes,no,"ṭwizaṭəmmadjanəɣ ijjen n tməsrayṭ, rəjḍuḍ nnəɣ ujjin ḥədd wəḥəddəs.",ṭwizaṭemmadjaneɣ ijjen n tmesrayṭ rejḍuḍ nneɣ ujjin ḥedd weḥeddes,,pending,
REC036_SEG0028,REC036,SPK002,train,vad_v1,169.912,179.56,9.648,data/processed/segments/REC036/REC036_SEG0028.wav,included,niɣ amux inna xalid izri aḍrar mara nisiṭ akis naca efsus iɛni aḍrar niɣ jbel mara neksiṭ s ṭwiza akis naka efsus,no,"niɣ amuxinna xalid izri, aḍrar məra nisiṭ, akisna ša əfsus, iɛni adḍrar niɣ jbəl məra nəksiḍ, s-ṭwiza, akisnakaəfsus.",niɣ amuxinna xalid izri aḍrar mera nisiṭ akisna ca efsus iɛni adḍrar niɣ jbel mera neksiḍ s ṭwiza akisnakaefsus,,pending,
REC036_SEG0029,REC036,SPK002,train,vad_v1,181.784,183.752,1.968,data/processed/segments/REC036/REC036_SEG0029.wav,included,ṭamserayṭ wiss nnayen d gumɛawen,no,ṭamsər yṭwissnayən d-gumɛawən.,ṭamser yṭwissnayen d gumɛawen,,pending,
REC036_SEG0030,REC036,SPK002,train,vad_v1,185.08,191.528,6.448,data/processed/segments/REC036/REC036_SEG0030.wav,included,bra ṭwiza rejduḍ nneɣ ira ssiɣan isuɣaren nsen niɣ materyal nsen i wenni iṭiḥrajjen,no,"bra ṭwiza, njduḍ nnəɣ i rassiɣan isuɣarəns niɣ ma təryal nsən, i wənni ṭəḥlajjən.",bra ṭwiza njduḍ nneɣ i rassiɣan isuɣarens niɣ ma teryal nsen i wenni ṭeḥlajjen,,pending,
REC036_SEG0031,REC036,SPK002,train,vad_v1,193.656,200.264,6.608,data/processed/segments/REC036/REC036_SEG0031.wav,included,ssiɣa n nqayer nesjur niɣ ḍ plantaṭ i wayawya mara ufan ḥed iḥrajjiṭenṭ,no,"ssiɣa nn qayər, nəsjur, niɣ ḍ plantaṭ, iwa yawya, məra ufanḥəddiḥ lajjiṭənt.",ssiɣa nn qayer nesjur niɣ ḍ plantaṭ iwa yawya mera ufanḥeddiḥ lajjiṭent,,pending,
REC036_SEG0032,REC036,SPK002,train,vad_v1,201.368,202.696,1.328,data/processed/segments/REC036/REC036_SEG0032.wav,included,manaya nfeqḍiṭ rux,no,maniya nfəqḍiṭrux.,maniya nfeqḍiṭrux,,pending,
REC036_SEG0033,REC036,SPK002,train,vad_v1,204.44,210.984,6.544,data/processed/segments/REC036/REC036_SEG0033.wav,included,nettaṭ maṭalan ṭnayen lmmuḥal n ttijara mara ḥed zzagsen eḥraj cin tmesrayṭ wnedden adtisnufa zzagsen,no,"ntaf maṭala n tnayən lmmuḥal n ṭṭijara, məra ḥəddəzzak sən əḥləšin tməsrayṭ, unəddən adtisnufa zzaks.",ntaf maṭala n tnayen lmmuḥal n ṭṭijara mera ḥeddezzak sen eḥlecin tmesrayṭ unedden adtisnufa zzaks,,pending,
REC036_SEG0034,REC036,SPK002,train,vad_v1,212.248,214.536,2.288,data/processed/segments/REC036/REC036_SEG0034.wav,included,niɣ mara yusad cin kelliyenti yazzu cin,no,niɣ məra yusadtšin kəlliyən tiyazušin.,niɣ mera yusadtcin kelliyen tiyazucin,,pending,
REC036_SEG0035,REC036,SPK002,train,vad_v1,215.416,228.232,12.816,data/processed/segments/REC036/REC036_SEG0035.wav,included,cin tmesrayeṭ reɣda niɣ cin tmesrayṭ tmecca iqqaras may wa uɣayedji ci hiwa mayɣa tafeɣ iqqaras wa lmuhim ussineɣ ussineɣ wac atafeḍ ɣaren da gi lḥusima niɣ lla netta tira aqeṭ a wajja ines,no,"nəšin tməsrayəṭ rəɣda niɣa nəšin tməsrayṭ tməšša qqar as ma ywa  ɣa yədji šiiwumi ɣa tafəɣ, qqar as wa lmuhim ussinəɣ,wssinəɣ uš a tafḍ ɣarsənd akilḥusi maniɣ la, nətta tira qṭawa jayns.",necin tmesrayeṭ reɣda niɣa necin tmesrayṭ tmecca qqar as ma ywa ɣa yedji ciiwumi ɣa tafeɣ qqar as wa lmuhim ussineɣ wssineɣ uc a tafḍ ɣarsend akilḥusi maniɣ la netta tira qṭawa jayns,,pending,
REC036_SEG0036,REC036,SPK002,train,vad_v1,229.624,231.112,1.488,data/processed/segments/REC036/REC036_SEG0036.wav,included,manaya nfeqdiṭ bezzaf,no,mani rfəqditbəzzaf.,mani rfeqditbezzaf,,pending,
REC036_SEG0037,REC036,SPK002,train,vad_v1,236.312,245.096,8.784,data/processed/segments/REC036/REC036_SEG0037.wav,included,ḍin amɛawen niɣ ṭiwizawin d gi refruḥ mani ira tnejmaɛ ṭeqbicṭ tekkmer niɣ familya n mulay d tesriṭ,no,"ḍin am ɛawəl, niɣ ṭiwizawin d-gi rəfruḥ, maninra tnəjmaɛ ṭəqbiš ṭ-kkmər, niɣ familya n mulay təsriṭ.",ḍin am ɛawel niɣ ṭiwizawin d gi refruḥ maninra tnejmaɛ ṭeqbic ṭ kkmer niɣ familya n mulay tesriṭ,,pending,
REC036_SEG0038,REC036,SPK002,train,vad_v1,246.136,251.176,05.04,data/processed/segments/REC036/REC036_SEG0038.wav,included,niɣ iwdan iṭen dijawan teggen kur nha rfaḥ ɣa yejjen zzagsen,no,"niɣ iwdan niṭənd ijawan, təgən kur nha rfaḥ ɣa yəjjen zzaksən.",niɣ iwdan niṭend ijawan tegen kur nha rfaḥ ɣa yejjen zzaksen,,pending,
REC036_SEG0039,REC036,SPK002,train,vad_v1,252.344,257.224,4.88,data/processed/segments/REC036/REC036_SEG0039.wav,included,maɣa ḥma aḍ ssefsusen x mulay d tesriṭ igi dja yallah bdan ṭuḍaṭ nsen,no,"maɣa aḥm aḍ ssəssusən x muli dəsriṭ, i ijay llah bdan ṭuḍaṭns.",maɣa aḥm aḍ ssessusen x muli desriṭ i ijay llah bdan ṭuḍaṭns,,pending,
REC036_SEG0040,REC036,SPK002,train,vad_v1,259.032,264.776,5.744,data/processed/segments/REC036/REC036_SEG0040.wav,included,ṭamɛawent niɣ ṭwiza ira teggent xelli x ibujiren xelli x ṭyijjar,no,"ṭamɛawəntniɣ ṭwiza, ira təgənt xəlli x-ibujirən, x-lli x ṭ yijjar.",ṭamɛawentniɣ ṭwiza ira tegent xelli x ibujiren x lli x ṭ yijjar,,pending,
REC036_SEG0041,REC036,SPK002,train,vad_v1,265.688,269.64,3.952,data/processed/segments/REC036/REC036_SEG0041.wav,included,tsexxanasend scanṭen aṭen sseswen aṭen sseḍren,no,səxxanasadənd sšan ta naṭən sswanaṭən səḍrən.,sexxanasadend scan ta naṭen sswanaṭen seḍren,,pending,
